season,date,team1,team2,true_home_team_result,simulated_home_team_result
2022,2023-05-27,EINF,FRE,1,0
2022,2023-05-27,KOL,BAY,-1,0
2022,2023-05-27,M'G,AUG,1,1
2022,2023-05-27,RBL,SCH,1,0
2022,2023-05-27,STU,HOF,0,1
2022,2023-05-27,UNI,WERB,1,0
2022,2023-05-27,WOB,HERT,-1,0
2022,2023-05-21,MAI,STU,-1,-1
2022,2023-05-21,AUG,DOR,-1,-1
2022,2023-05-21,LEVK,M'G,0,0
2022,2023-05-20,HERT,BOC,0,-1
2022,2023-05-20,HOF,UNI,1,-1
2022,2023-05-20,SCH,EINF,0,1
2022,2023-05-20,WERB,KOL,0,0
2022,2023-05-20,BAY,RBL,-1,1
2022,2023-05-19,FRE,WOB,1,-1
2022,2023-05-14,STU,LEVK,0,-1
2022,2023-05-14,RBL,WERB,1,-1
2022,2023-05-13,BAY,SCH,1,1
2022,2023-05-13,BOC,AUG,1,0
2022,2023-05-13,EINF,MAI,1,0
2022,2023-05-13,UNI,FRE,1,0
2022,2023-05-13,WOB,HOF,1,0
2022,2023-05-13,DOR,M'G,1,0
2022,2023-05-12,KOL,HERT,1,1
2022,2023-05-07,DOR,WOB,1,-1
2022,2023-05-06,AUG,UNI,1,1
2022,2023-05-06,FRE,RBL,-1,0
2022,2023-05-06,HERT,STU,1,1
2022,2023-05-06,HOF,EINF,1,1
2022,2023-05-06,M'G,BOC,1,0
2022,2023-05-06,WERB,BAY,-1,1
2022,2023-05-05,LEVK,KOL,-1,0
2022,2023-05-05,MAI,SCH,-1,-1
2022,2023-04-30,BAY,HERT,1,-1
2022,2023-04-30,WOB,MAI,1,0
2022,2023-04-29,EINF,AUG,0,0
2022,2023-04-29,KOL,FRE,-1,0
2022,2023-04-29,RBL,HOF,1,0
2022,2023-04-29,STU,M'G,1,1
2022,2023-04-29,UNI,LEVK,0,1
2022,2023-04-29,SCH,WERB,1,0
2022,2023-04-28,BOC,DOR,0,1
2022,2023-04-23,FRE,SCH,1,1
2022,2023-04-23,LEVK,RBL,1,0
2022,2023-04-23,M'G,UNI,-1,-1
2022,2023-04-22,BOC,WOB,-1,1
2022,2023-04-22,HERT,WERB,-1,0
2022,2023-04-22,HOF,KOL,-1,0
2022,2023-04-22,MAI,BAY,1,1
2022,2023-04-22,DOR,EINF,1,-1
2022,2023-04-21,AUG,STU,0,-1
2022,2023-04-16,WERB,FRE,-1,-1
2022,2023-04-16,UNI,BOC,0,0
2022,2023-04-16,WOB,LEVK,0,-1
2022,2023-04-15,BAY,HOF,0,0
2022,2023-04-15,KOL,MAI,0,0
2022,2023-04-15,RBL,AUG,1,0
2022,2023-04-15,STU,DOR,0,1
2022,2023-04-15,EINF,M'G,0,1
2022,2023-04-14,SCH,HERT,1,1
2022,2023-04-09,M'G,WOB,1,0
2022,2023-04-09,BOC,STU,-1,0
2022,2023-04-09,HOF,SCH,1,1
2022,2023-04-08,AUG,KOL,-1,-1
2022,2023-04-08,DOR,UNI,1,-1
2022,2023-04-08,FRE,BAY,-1,1
2022,2023-04-08,LEVK,EINF,1,-1
2022,2023-04-08,MAI,WERB,0,1
2022,2023-04-08,HERT,RBL,-1,0
2022,2023-04-02,KOL,M'G,0,1
2022,2023-04-02,WERB,HOF,-1,0
2022,2023-04-01,FRE,HERT,0,1
2022,2023-04-01,RBL,MAI,-1,-1
2022,2023-04-01,SCH,LEVK,-1,0
2022,2023-04-01,UNI,STU,1,-1
2022,2023-04-01,WOB,AUG,0,1
2022,2023-04-01,BAY,DOR,1,0
2022,2023-03-31,EINF,BOC,0,0
2022,2023-03-19,UNI,EINF,1,0
2022,2023-03-19,LEVK,BAY,1,-1
2022,2023-03-19,MAI,FRE,0,0
2022,2023-03-18,AUG,SCH,0,-1
2022,2023-03-18,BOC,RBL,1,1
2022,2023-03-18,HOF,HERT,1,1
2022,2023-03-18,STU,WOB,-1,-1
2022,2023-03-18,DOR,KOL,1,0
2022,2023-03-17,M'G,WERB,0,1
2022,2023-03-12,FRE,HOF,1,0
2022,2023-03-12,WERB,LEVK,-1,0
2022,2023-03-12,WOB,UNI,0,1
2022,2023-03-11,BAY,AUG,1,1
2022,2023-03-11,EINF,STU,0,-1
2022,2023-03-11,HERT,MAI,0,1
2022,2023-03-11,RBL,M'G,1,0
2022,2023-03-11,SCH,DOR,0,0
2022,2023-03-10,KOL,BOC,-1,-1
2022,2023-03-05,LEVK,HERT,1,1
2022,2023-03-05,WOB,EINF,0,1
2022,2023-03-04,AUG,WERB,1,1
2022,2023-03-04,BOC,SCH,-1,-1
2022,2023-03-04,MAI,HOF,1,0
2022,2023-03-04,M'G,FRE,0,1
2022,2023-03-04,UNI,KOL,0,0
2022,2023-03-04,STU,BAY,-1,-1
2022,2023-03-03,DOR,RBL,1,-1
2022,2023-02-26,FRE,LEVK,0,0
2022,2023-02-26,BAY,UNI,1,1
2022,2023-02-25,KOL,WOB,-1,0
2022,2023-02-25,HERT,AUG,1,0
2022,2023-02-25,HOF,DOR,-1,-1
2022,2023-02-25,RBL,EINF,1,1
2022,2023-02-25,WERB,BOC,1,1
2022,2023-02-25,SCH,STU,1,0
2022,2023-02-24,MAI,M'G,1,-1
2022,2023-02-19,UNI,SCH,0,-1
2022,2023-02-19,DOR,HERT,1,-1
2022,2023-02-19,LEVK,MAI,-1,0
2022,2023-02-18,BOC,FRE,-1,0
2022,2023-02-18,M'G,BAY,1,1
2022,2023-02-18,STU,KOL,1,-1
2022,2023-02-18,WOB,RBL,-1,0
2022,2023-02-18,EINF,WERB,1,0
2022,2023-02-17,AUG,HOF,1,-1
2022,2023-02-12,HERT,M'G,1,-1
2022,2023-02-12,KOL,EINF,1,1
2022,2023-02-11,BAY,BOC,1,1
2022,2023-02-11,FRE,STU,1,1
2022,2023-02-11,HOF,LEVK,-1,-1
2022,2023-02-11,MAI,AUG,1,1
2022,2023-02-11,WERB,DOR,-1,0
2022,2023-02-11,RBL,UNI,-1,0
2022,2023-02-10,SCH,WOB,0,1
2022,2023-02-05,STU,WERB,-1,0
2022,2023-02-05,WOB,BAY,-1,0
2022,2023-02-04,BOC,HOF,1,0
2022,2023-02-04,DOR,FRE,1,-1
2022,2023-02-04,EINF,HERT,1,-1
2022,2023-02-04,KOL,RBL,0,1
2022,2023-02-04,UNI,MAI,1,0
2022,2023-02-04,M'G,SCH,0,1
2022,2023-02-03,AUG,LEVK,1,-1
2022,2023-01-29,SCH,KOL,0,0
2022,2023-01-29,LEVK,DOR,-1,0
2022,2023-01-28,FRE,AUG,1,-1
2022,2023-01-28,HERT,UNI,-1,0
2022,2023-01-28,HOF,M'G,-1,-1
2022,2023-01-28,MAI,BOC,1,0
2022,2023-01-28,WERB,WOB,1,0
2022,2023-01-28,BAY,EINF,0,1
2022,2023-01-27,RBL,STU,1,-1
2022,2023-01-25,MAI,DOR,-1,-1
2022,2023-01-25,AUG,M'G,1,1
2022,2023-01-25,FRE,EINF,0,0
2022,2023-01-25,LEVK,BOC,1,1
2022,2023-01-25,WERB,UNI,-1,1
2022,2023-01-24,SCH,RBL,-1,1
2022,2023-01-24,BAY,KOL,0,0
2022,2023-01-24,HERT,WOB,-1,-1
2022,2023-01-24,HOF,STU,0,1
2022,2023-01-22,DOR,AUG,1,-1
2022,2023-01-22,M'G,LEVK,-1,0
2022,2023-01-21,BOC,HERT,1,-1
2022,2023-01-21,EINF,SCH,1,-1
2022,2023-01-21,STU,MAI,0,-1
2022,2023-01-21,UNI,HOF,1,0
2022,2023-01-21,WOB,FRE,1,1
2022,2023-01-21,KOL,WERB,1,0
2022,2023-01-20,RBL,BAY,0,0
2022,2022-11-13,MAI,EINF,0,1
2022,2022-11-13,FRE,UNI,1,-1
2022,2022-11-12,AUG,BOC,-1,1
2022,2022-11-12,HERT,KOL,1,0
2022,2022-11-12,HOF,WOB,-1,1
2022,2022-11-12,LEVK,STU,1,0
2022,2022-11-12,WERB,RBL,-1,0
2022,2022-11-12,SCH,BAY,-1,0
2022,2022-11-11,M'G,DOR,1,0
2022,2022-11-09,KOL,LEVK,-1,0
2022,2022-11-09,EINF,HOF,1,1
2022,2022-11-09,RBL,FRE,1,1
2022,2022-11-09,SCH,MAI,1,0
2022,2022-11-09,UNI,AUG,0,0
2022,2022-11-08,WOB,DOR,1,-1
2022,2022-11-08,BAY,WERB,1,1
2022,2022-11-08,BOC,M'G,1,1
2022,2022-11-08,STU,HERT,1,1
2022,2022-11-06,LEVK,UNI,1,-1
2022,2022-11-06,FRE,KOL,1,-1
2022,2022-11-05,AUG,EINF,-1,-1
2022,2022-11-05,DOR,BOC,1,-1
2022,2022-11-05,HERT,BAY,-1,-1
2022,2022-11-05,HOF,RBL,-1,0
2022,2022-11-05,MAI,WOB,-1,0
2022,2022-11-05,WERB,SCH,1,-1
2022,2022-11-04,M'G,STU,1,0
2022,2022-10-30,UNI,M'G,1,-1
2022,2022-10-30,SCH,FRE,-1,1
2022,2022-10-30,KOL,HOF,0,0
2022,2022-10-29,BAY,MAI,1,0
2022,2022-10-29,RBL,LEVK,1,0
2022,2022-10-29,STU,AUG,1,0
2022,2022-10-29,WOB,BOC,1,0
2022,2022-10-29,EINF,DOR,-1,0
2022,2022-10-28,WERB,HERT,1,-1
2022,2022-10-23,BOC,UNI,1,1
2022,2022-10-23,HERT,SCH,1,1
2022,2022-10-22,AUG,RBL,0,-1
2022,2022-10-22,DOR,STU,1,1
2022,2022-10-22,FRE,WERB,1,1
2022,2022-10-22,HOF,BAY,-1,1
2022,2022-10-22,LEVK,WOB,0,0
2022,2022-10-22,M'G,EINF,-1,0
2022,2022-10-21,MAI,KOL,1,-1
2022,2022-10-16,KOL,AUG,1,-1
2022,2022-10-16,UNI,DOR,1,0
2022,2022-10-16,BAY,FRE,1,0
2022,2022-10-15,EINF,LEVK,1,1
2022,2022-10-15,STU,BOC,1,-1
2022,2022-10-15,WERB,MAI,-1,1
2022,2022-10-15,WOB,M'G,0,-1
2022,2022-10-15,RBL,HERT,1,1
2022,2022-10-14,SCH,HOF,-1,0
2022,2022-10-09,M'G,KOL,1,1
2022,2022-10-09,HERT,FRE,0,0
2022,2022-10-09,STU,UNI,-1,1
2022,2022-10-08,AUG,WOB,0,0
2022,2022-10-08,BOC,EINF,1,1
2022,2022-10-08,LEVK,SCH,1,1
2022,2022-10-08,MAI,RBL,0,-1
2022,2022-10-08,DOR,BAY,0,0
2022,2022-10-07,HOF,WERB,-1,0
2022,2022-10-02,HERT,HOF,0,0
2022,2022-10-02,SCH,AUG,-1,0
2022,2022-10-01,EINF,UNI,1,1
2022,2022-10-01,KOL,DOR,1,-1
2022,2022-10-01,FRE,MAI,1,1
2022,2022-10-01,RBL,BOC,1,1
2022,2022-10-01,WOB,STU,1,1
2022,2022-10-01,WERB,M'G,1,0
2022,2022-09-30,BAY,LEVK,1,1
2022,2022-09-18,UNI,WOB,1,0
2022,2022-09-18,BOC,KOL,0,-1
2022,2022-09-18,HOF,FRE,0,0
2022,2022-09-17,AUG,BAY,1,1
2022,2022-09-17,DOR,SCH,1,1
2022,2022-09-17,LEVK,WERB,0,0
2022,2022-09-17,STU,EINF,-1,-1
2022,2022-09-17,M'G,RBL,1,0
2022,2022-09-16,MAI,HERT,0,0
2022,2022-09-11,KOL,UNI,-1,0
2022,2022-09-11,FRE,M'G,0,0
2022,2022-09-10,BAY,STU,0,-1
2022,2022-09-10,EINF,WOB,-1,1
2022,2022-09-10,HERT,LEVK,0,1
2022,2022-09-10,HOF,MAI,1,1
2022,2022-09-10,RBL,DOR,1,-1
2022,2022-09-10,SCH,BOC,1,0
2022,2022-09-09,WERB,AUG,-1,1
2022,2022-09-04,AUG,HERT,-1,-1
2022,2022-09-04,M'G,MAI,-1,0
2022,2022-09-03,BOC,WERB,-1,0
2022,2022-09-03,LEVK,FRE,-1,0
2022,2022-09-03,STU,SCH,0,1
2022,2022-09-03,UNI,BAY,0,0
2022,2022-09-03,WOB,KOL,-1,0
2022,2022-09-03,EINF,RBL,1,0
2022,2022-09-02,DOR,HOF,1,0
2022,2022-08-28,KOL,STU,0,1
2022,2022-08-28,WERB,EINF,-1,-1
2022,2022-08-27,HERT,DOR,-1,-1
2022,2022-08-27,HOF,AUG,1,0
2022,2022-08-27,MAI,LEVK,-1,-1
2022,2022-08-27,RBL,WOB,1,-1
2022,2022-08-27,SCH,UNI,-1,1
2022,2022-08-27,BAY,M'G,0,1
2022,2022-08-26,FRE,BOC,1,1
2022,2022-08-21,EINF,KOL,0,0
2022,2022-08-21,BOC,BAY,-1,1
2022,2022-08-20,AUG,MAI,-1,-1
2022,2022-08-20,DOR,WERB,-1,1
2022,2022-08-20,LEVK,HOF,-1,1
2022,2022-08-20,STU,FRE,-1,-1
2022,2022-08-20,WOB,SCH,0,0
2022,2022-08-20,UNI,RBL,1,0
2022,2022-08-19,M'G,HERT,1,0
2022,2022-08-14,MAI,UNI,0,0
2022,2022-08-14,BAY,WOB,1,-1
2022,2022-08-13,HERT,EINF,0,0
2022,2022-08-13,HOF,BOC,1,1
2022,2022-08-13,LEVK,AUG,-1,1
2022,2022-08-13,RBL,KOL,0,0
2022,2022-08-13,WERB,STU,0,0
2022,2022-08-13,SCH,M'G,0,-1
2022,2022-08-12,FRE,DOR,-1,0
2022,2022-08-07,STU,RBL,0,0
2022,2022-08-07,KOL,SCH,1,0
2022,2022-08-06,AUG,FRE,-1,0
2022,2022-08-06,BOC,MAI,-1,0
2022,2022-08-06,M'G,HOF,1,0
2022,2022-08-06,UNI,HERT,1,-1
2022,2022-08-06,WOB,WERB,0,1
2022,2022-08-06,DOR,LEVK,1,1
2022,2022-08-05,EINF,BAY,-1,-1
2021,2022-05-14,AUG,GREF,1,-1
2021,2022-05-14,BIE,RBL,0,-1
2021,2022-05-14,DOR,HERT,1,0
2021,2022-05-14,LEVK,FRE,1,0
2021,2022-05-14,MAI,EINF,0,0
2021,2022-05-14,M'G,HOF,1,-1
2021,2022-05-14,STU,KOL,1,-1
2021,2022-05-14,UNI,BOC,1,1
2021,2022-05-14,WOB,BAY,0,-1
2021,2022-05-08,EINF,M'G,0,0
2021,2022-05-08,BAY,STU,0,0
2021,2022-05-08,RBL,AUG,1,-1
2021,2022-05-07,KOL,WOB,-1,0
2021,2022-05-07,FRE,UNI,-1,0
2021,2022-05-07,GREF,DOR,-1,-1
2021,2022-05-07,HOF,LEVK,-1,0
2021,2022-05-07,HERT,MAI,-1,0
2021,2022-05-06,BOC,BIE,1,-1
2021,2022-05-02,LEVK,EINF,1,-1
2021,2022-05-02,M'G,RBL,1,-1
2021,2022-04-30,AUG,KOL,-1,0
2021,2022-04-30,BIE,HERT,0,1
2021,2022-04-30,DOR,BOC,-1,1
2021,2022-04-30,MAI,BAY,1,1
2021,2022-04-30,STU,WOB,0,-1
2021,2022-04-30,HOF,FRE,-1,-1
2021,2022-04-29,UNI,GREF,0,0
2021,2022-04-24,BOC,AUG,-1,-1
2021,2022-04-24,HERT,STU,1,-1
2021,2022-04-23,EINF,HOF,0,0
2021,2022-04-23,KOL,BIE,1,-1
2021,2022-04-23,FRE,M'G,0,1
2021,2022-04-23,GREF,LEVK,-1,-1
2021,2022-04-23,RBL,UNI,-1,1
2021,2022-04-23,BAY,DOR,1,1
2021,2022-04-22,WOB,MAI,1,1
2021,2022-04-17,BIE,BAY,-1,0
2021,2022-04-17,HOF,GREF,0,-1
2021,2022-04-17,UNI,EINF,1,0
2021,2022-04-17,LEVK,RBL,-1,1
2021,2022-04-16,AUG,HERT,-1,1
2021,2022-04-16,DOR,WOB,1,0
2021,2022-04-16,FRE,BOC,1,-1
2021,2022-04-16,MAI,STU,0,0
2021,2022-04-16,M'G,KOL,-1,-1
2021,2022-04-10,BOC,LEVK,0,-1
2021,2022-04-10,EINF,FRE,-1,1
2021,2022-04-10,RBL,HOF,1,0
2021,2022-04-09,BAY,AUG,1,1
2021,2022-04-09,KOL,MAI,1,0
2021,2022-04-09,GREF,M'G,-1,-1
2021,2022-04-09,WOB,BIE,1,-1
2021,2022-04-09,HERT,UNI,-1,0
2021,2022-04-08,STU,DOR,-1,-1
2021,2022-04-06,AUG,MAI,1,-1
2021,2022-04-03,AUG,WOB,1,0
2021,2022-04-03,M'G,MAI,0,1
2021,2022-04-02,BIE,STU,0,-1
2021,2022-04-02,EINF,GREF,0,0
2021,2022-04-02,FRE,BAY,-1,1
2021,2022-04-02,HOF,BOC,-1,-1
2021,2022-04-02,LEVK,HERT,1,-1
2021,2022-04-02,DOR,RBL,-1,1
2021,2022-04-01,UNI,KOL,1,0
2021,2022-03-20,RBL,EINF,0,-1
2021,2022-03-20,WOB,LEVK,-1,0
2021,2022-03-20,KOL,DOR,0,-1
2021,2022-03-19,GREF,FRE,0,1
2021,2022-03-19,HERT,HOF,1,1
2021,2022-03-19,MAI,BIE,1,-1
2021,2022-03-19,STU,AUG,1,1
2021,2022-03-19,BAY,UNI,1,-1
2021,2022-03-18,BOC,M'G,-1,1
2021,2022-03-16,MAI,DOR,-1,0
2021,2022-03-13,LEVK,KOL,-1,1
2021,2022-03-13,DOR,BIE,1,-1
2021,2022-03-13,EINF,BOC,1,0
2021,2022-03-13,GREF,RBL,-1,0
2021,2022-03-12,FRE,WOB,1,0
2021,2022-03-12,HOF,BAY,0,-1
2021,2022-03-12,UNI,STU,0,-1
2021,2022-03-12,M'G,HERT,1,0
2021,2022-03-06,KOL,HOF,-1,0
2021,2022-03-05,BAY,LEVK,0,1
2021,2022-03-05,BOC,GREF,1,0
2021,2022-03-05,HERT,EINF,-1,-1
2021,2022-03-05,RBL,FRE,0,1
2021,2022-03-05,WOB,UNI,1,0
2021,2022-03-05,STU,M'G,1,1
2021,2022-03-04,BIE,AUG,-1,1
2021,2022-02-27,BOC,RBL,-1,1
2021,2022-02-27,AUG,DOR,0,0
2021,2022-02-26,FRE,HERT,1,1
2021,2022-02-26,GREF,KOL,0,-1
2021,2022-02-26,LEVK,BIE,1,0
2021,2022-02-26,M'G,WOB,0,0
2021,2022-02-26,UNI,MAI,1,0
2021,2022-02-26,EINF,BAY,-1,0
2021,2022-02-25,HOF,STU,1,0
2021,2022-02-20,BAY,GREF,1,0
2021,2022-02-20,DOR,M'G,1,-1
2021,2022-02-20,HERT,RBL,-1,1
2021,2022-02-19,AUG,FRE,-1,-1
2021,2022-02-19,BIE,UNI,1,1
2021,2022-02-19,STU,BOC,0,-1
2021,2022-02-19,WOB,HOF,-1,1
2021,2022-02-19,KOL,EINF,1,0
2021,2022-02-18,MAI,LEVK,1,-1
2021,2022-02-13,UNI,DOR,-1,-1
2021,2022-02-13,HOF,BIE,1,0
2021,2022-02-12,BOC,BAY,1,0
2021,2022-02-12,EINF,WOB,-1,0
2021,2022-02-12,FRE,MAI,0,1
2021,2022-02-12,GREF,HERT,1,-1
2021,2022-02-12,M'G,AUG,1,-1
2021,2022-02-12,LEVK,STU,1,-1
2021,2022-02-11,RBL,KOL,1,-1
2021,2022-02-06,DOR,LEVK,-1,-1
2021,2022-02-06,WOB,GREF,1,0
2021,2022-02-05,AUG,UNI,1,1
2021,2022-02-05,BIE,M'G,0,0
2021,2022-02-05,KOL,FRE,1,1
2021,2022-02-05,MAI,HOF,1,1
2021,2022-02-05,STU,EINF,-1,-1
2021,2022-02-05,BAY,RBL,1,-1
2021,2022-02-04,HERT,BOC,0,0
2021,2022-01-23,RBL,WOB,1,-1
2021,2022-01-23,HERT,BAY,-1,1
2021,2022-01-22,FRE,STU,1,-1
2021,2022-01-22,GREF,MAI,1,0
2021,2022-01-22,HOF,DOR,-1,0
2021,2022-01-22,LEVK,AUG,1,-1
2021,2022-01-22,M'G,UNI,-1,1
2021,2022-01-22,BOC,KOL,0,1
2021,2022-01-21,EINF,BIE,-1,0
2021,2022-01-16,AUG,EINF,0,-1
2021,2022-01-16,BIE,GREF,0,-1
2021,2022-01-15,KOL,BAY,-1,1
2021,2022-01-15,MAI,BOC,1,-1
2021,2022-01-15,STU,RBL,-1,1
2021,2022-01-15,UNI,HOF,1,1
2021,2022-01-15,WOB,HERT,0,1
2021,2022-01-15,M'G,LEVK,-1,1
2021,2022-01-14,DOR,FRE,1,0
2021,2022-01-09,HERT,KOL,-1,0
2021,2022-01-09,BOC,WOB,1,-1
2021,2022-01-08,FRE,BIE,0,-1
2021,2022-01-08,GREF,STU,0,-1
2021,2022-01-08,HOF,AUG,1,1
2021,2022-01-08,LEVK,UNI,0,0
2021,2022-01-08,RBL,MAI,1,1
2021,2022-01-08,EINF,DOR,-1,-1
2021,2022-01-07,BAY,M'G,-1,-1
2021,2021-12-19,FRE,LEVK,1,-1
2021,2021-12-19,KOL,STU,1,-1
2021,2021-12-18,BOC,UNI,-1,-1
2021,2021-12-18,EINF,MAI,1,-1
2021,2021-12-18,GREF,AUG,0,0
2021,2021-12-18,HOF,M'G,0,0
2021,2021-12-18,RBL,BIE,-1,0
2021,2021-12-18,HERT,DOR,1,0
2021,2021-12-17,BAY,WOB,1,1
2021,2021-12-15,M'G,EINF,-1,1
2021,2021-12-15,AUG,RBL,0,1
2021,2021-12-15,DOR,GREF,1,0
2021,2021-12-15,LEVK,HOF,0,0
2021,2021-12-15,UNI,FRE,0,0
2021,2021-12-14,STU,BAY,-1,-1
2021,2021-12-14,BIE,BOC,1,1
2021,2021-12-14,MAI,HERT,1,0
2021,2021-12-14,WOB,KOL,-1,1
2021,2021-12-12,GREF,UNI,1,-1
2021,2021-12-12,EINF,LEVK,1,0
2021,2021-12-11,BAY,MAI,1,0
2021,2021-12-11,BOC,DOR,0,-1
2021,2021-12-11,FRE,HOF,-1,-1
2021,2021-12-11,HERT,BIE,1,0
2021,2021-12-11,RBL,M'G,1,0
2021,2021-12-11,WOB,STU,-1,-1
2021,2021-12-10,KOL,AUG,-1,0
2021,2021-12-05,STU,HERT,0,-1
2021,2021-12-05,M'G,FRE,-1,1
2021,2021-12-04,AUG,BOC,-1,1
2021,2021-12-04,BIE,KOL,0,1
2021,2021-12-04,HOF,EINF,1,-1
2021,2021-12-04,LEVK,GREF,1,-1
2021,2021-12-04,MAI,WOB,1,1
2021,2021-12-04,DOR,BAY,-1,-1
2021,2021-12-03,UNI,RBL,1,0
2021,2021-11-28,EINF,UNI,1,0
2021,2021-11-28,RBL,LEVK,-1,-1
2021,2021-11-27,BOC,FRE,1,0
2021,2021-11-27,KOL,M'G,1,0
2021,2021-11-27,GREF,HOF,-1,1
2021,2021-11-27,HERT,AUG,0,0
2021,2021-11-27,WOB,DOR,-1,-1
2021,2021-11-27,BAY,BIE,1,0
2021,2021-11-26,STU,MAI,1,-1
2021,2021-11-21,FRE,EINF,-1,0
2021,2021-11-21,MAI,KOL,0,-1
2021,2021-11-20,BIE,WOB,0,1
2021,2021-11-20,DOR,STU,1,1
2021,2021-11-20,HOF,RBL,1,0
2021,2021-11-20,LEVK,BOC,1,-1
2021,2021-11-20,M'G,GREF,1,0
2021,2021-11-20,UNI,HERT,1,1
2021,2021-11-19,AUG,BAY,1,-1
2021,2021-11-07,HERT,LEVK,0,1
2021,2021-11-07,KOL,UNI,0,0
2021,2021-11-07,GREF,EINF,-1,-1
2021,2021-11-06,BAY,FRE,1,1
2021,2021-11-06,BOC,HOF,1,1
2021,2021-11-06,STU,BIE,-1,-1
2021,2021-11-06,WOB,AUG,1,0
2021,2021-11-06,RBL,DOR,1,1
2021,2021-11-05,MAI,M'G,0,1
2021,2021-10-31,AUG,STU,1,0
2021,2021-10-31,M'G,BOC,1,-1
2021,2021-10-30,BIE,MAI,-1,1
2021,2021-10-30,DOR,KOL,1,0
2021,2021-10-30,FRE,GREF,1,1
2021,2021-10-30,LEVK,WOB,-1,1
2021,2021-10-30,UNI,BAY,-1,0
2021,2021-10-30,EINF,RBL,0,1
2021,2021-10-29,HOF,HERT,1,-1
2021,2021-10-24,KOL,LEVK,0,0
2021,2021-10-24,STU,UNI,0,0
2021,2021-10-24,BOC,EINF,1,0
2021,2021-10-23,BAY,HOF,1,1
2021,2021-10-23,BIE,DOR,-1,-1
2021,2021-10-23,RBL,GREF,1,-1
2021,2021-10-23,WOB,FRE,-1,0
2021,2021-10-23,HERT,M'G,1,0
2021,2021-10-22,MAI,AUG,1,1
2021,2021-10-17,LEVK,BAY,-1,1
2021,2021-10-17,AUG,BIE,0,1
2021,2021-10-16,DOR,MAI,1,-1
2021,2021-10-16,EINF,HERT,-1,-1
2021,2021-10-16,FRE,RBL,0,0
2021,2021-10-16,GREF,BOC,-1,1
2021,2021-10-16,UNI,WOB,1,1
2021,2021-10-16,M'G,STU,0,0
2021,2021-10-15,HOF,KOL,1,-1
2021,2021-10-03,MAI,UNI,-1,-1
2021,2021-10-03,BAY,EINF,-1,0
2021,2021-10-03,BIE,LEVK,-1,1
2021,2021-10-02,DOR,AUG,1,0
2021,2021-10-02,HERT,FRE,-1,1
2021,2021-10-02,STU,HOF,1,0
2021,2021-10-02,WOB,M'G,-1,-1
2021,2021-10-02,RBL,BOC,1,-1
2021,2021-10-01,KOL,GREF,1,0
2021,2021-09-26,BOC,STU,0,1
2021,2021-09-26,FRE,AUG,1,1
2021,2021-09-25,EINF,KOL,0,-1
2021,2021-09-25,HOF,WOB,1,0
2021,2021-09-25,LEVK,MAI,1,1
2021,2021-09-25,RBL,HERT,1,-1
2021,2021-09-25,UNI,BIE,1,0
2021,2021-09-25,M'G,DOR,1,-1
2021,2021-09-24,GREF,BAY,-1,1
2021,2021-09-19,STU,LEVK,-1,1
2021,2021-09-19,DOR,UNI,1,1
2021,2021-09-19,WOB,EINF,0,1
2021,2021-09-18,AUG,M'G,1,1
2021,2021-09-18,BAY,BOC,1,0
2021,2021-09-18,BIE,HOF,0,1
2021,2021-09-18,MAI,FRE,0,0
2021,2021-09-18,KOL,RBL,0,1
2021,2021-09-17,HERT,GREF,1,-1
2021,2021-09-12,EINF,STU,0,0
2021,2021-09-12,BOC,HERT,-1,1
2021,2021-09-12,M'G,BIE,1,0
2021,2021-09-11,FRE,KOL,0,-1
2021,2021-09-11,GREF,WOB,-1,0
2021,2021-09-11,HOF,MAI,-1,0
2021,2021-09-11,LEVK,DOR,-1,0
2021,2021-09-11,UNI,AUG,0,0
2021,2021-09-11,RBL,BAY,-1,1
2021,2021-08-29,UNI,M'G,1,-1
2021,2021-08-29,WOB,RBL,1,0
2021,2021-08-28,AUG,LEVK,-1,-1
2021,2021-08-28,BIE,EINF,0,0
2021,2021-08-28,KOL,BOC,1,1
2021,2021-08-28,MAI,GREF,1,1
2021,2021-08-28,STU,FRE,-1,1
2021,2021-08-28,BAY,HERT,1,0
2021,2021-08-27,DOR,HOF,1,1
2021,2021-08-22,HOF,UNI,0,0
2021,2021-08-22,BAY,KOL,1,1
2021,2021-08-21,BOC,MAI,1,1
2021,2021-08-21,EINF,AUG,0,-1
2021,2021-08-21,FRE,DOR,1,-1
2021,2021-08-21,GREF,BIE,0,-1
2021,2021-08-21,HERT,WOB,-1,-1
2021,2021-08-21,LEVK,M'G,1,1
2021,2021-08-20,RBL,STU,1,1
2021,2021-08-15,MAI,RBL,1,1
2021,2021-08-15,KOL,HERT,1,1
2021,2021-08-14,AUG,HOF,-1,1
2021,2021-08-14,BIE,FRE,0,-1
2021,2021-08-14,STU,GREF,1,1
2021,2021-08-14,UNI,LEVK,0,0
2021,2021-08-14,WOB,BOC,1,1
2021,2021-08-14,DOR,EINF,1,-1
2021,2021-08-13,M'G,BAY,0,0
2020,2021-05-22,BAY,AUG,1,1
2020,2021-05-22,DOR,LEVK,1,1
2020,2021-05-22,EINF,FRE,1,1
2020,2021-05-22,KOL,SCH,1,-1
2020,2021-05-22,HOF,HERT,1,1
2020,2021-05-22,STU,BIE,-1,1
2020,2021-05-22,UNI,RBL,1,-1
2020,2021-05-22,WERB,M'G,-1,0
