season,date,team1,team2,true_home_team_result,simulated_home_team_result
2023,2023-12-04,CEL,CAD,0,1
2023,2023-12-03,MALL,ALA,0,1
2023,2023-12-03,ALM,BET,0,0
2023,2023-12-03,SEV,VIL,0,0
2023,2023-12-03,BARC,ATHM,1,0
2023,2023-12-02,GIR,VLC,1,1
2023,2023-12-02,ATHB,RAYO,1,0
2023,2023-12-02,RMA,GRA,1,1
2023,2023-12-02,OSA,RSO,0,0
2023,2023-12-01,LASP,GET,1,0
2023,2023-11-29,MALL,CAD,0,-1
2023,2023-11-27,GIR,ATHB,0,-1
2023,2023-11-26,VIL,OSA,1,0
2023,2023-11-26,RSO,SEV,1,-1
2023,2023-11-26,CAD,RMA,-1,-1
2023,2023-11-26,BET,LASP,1,1
2023,2023-11-25,RAYO,BARC,0,0
2023,2023-11-25,VLC,CEL,0,1
2023,2023-11-25,GET,ALM,1,-1
2023,2023-11-25,ATHM,MALL,1,-1
2023,2023-11-24,ALA,GRA,1,-1
2023,2023-11-12,BARC,ALA,1,1
2023,2023-11-12,SEV,BET,0,0
2023,2023-11-12,ATHM,VIL,1,0
2023,2023-11-11,RAYO,GIR,-1,0
2023,2023-11-11,ALM,RSO,-1,0
2023,2023-11-11,GRA,GET,0,0
2023,2023-11-11,OSA,LASP,0,1
2023,2023-11-11,RMA,VLC,1,-1
2023,2023-11-10,ATHB,CEL,1,1
2023,2023-11-06,GET,CAD,1,0
2023,2023-11-05,ALA,ALM,1,1
2023,2023-11-05,VLC,GRA,1,1
2023,2023-11-05,VIL,ATHB,-1,0
2023,2023-11-05,RMA,RAYO,0,1
2023,2023-11-04,OSA,GIR,-1,0
2023,2023-11-04,BET,MALL,1,-1
2023,2023-11-04,CEL,SEV,0,-1
2023,2023-11-04,RSO,BARC,-1,0
2023,2023-11-03,LASP,ATHM,1,0
2023,2023-10-30,GRA,VIL,-1,0
2023,2023-10-29,BET,OSA,1,0
2023,2023-10-29,RAYO,RSO,0,1
2023,2023-10-29,ATHB,VLC,0,1
2023,2023-10-29,ATHM,ALA,1,0
2023,2023-10-28,ALM,LASP,-1,1
2023,2023-10-28,BARC,RMA,-1,1
2023,2023-10-28,MALL,GET,0,0
2023,2023-10-28,CAD,SEV,0,-1
2023,2023-10-27,GIR,CEL,1,1
2023,2023-10-23,VLC,CAD,1,0
2023,2023-10-22,LASP,RAYO,-1,0
2023,2023-10-22,GIR,ALM,1,1
2023,2023-10-22,VIL,ALA,0,-1
2023,2023-10-22,BARC,ATHB,1,-1
2023,2023-10-21,RSO,MALL,1,-1
2023,2023-10-21,GET,BET,0,0
2023,2023-10-21,SEV,RMA,0,-1
2023,2023-10-21,CEL,ATHM,-1,0
2023,2023-10-20,OSA,GRA,1,0
2023,2023-10-08,VIL,LASP,-1,0
2023,2023-10-08,ATHM,RSO,1,1
2023,2023-10-08,ALA,BET,0,1
2023,2023-10-08,CEL,GET,0,1
2023,2023-10-08,GRA,BARC,0,0
2023,2023-10-07,CAD,GIR,-1,0
2023,2023-10-07,RMA,OSA,1,1
2023,2023-10-07,MALL,VLC,0,-1
2023,2023-10-07,SEV,RAYO,0,-1
2023,2023-10-06,ATHB,ALM,1,1
2023,2023-10-02,LASP,CEL,1,-1
2023,2023-10-01,ALM,GRA,0,1
2023,2023-10-01,ALA,OSA,-1,0
2023,2023-10-01,ATHM,CAD,1,1
2023,2023-10-01,BET,VLC,1,0
2023,2023-09-30,GET,VIL,0,1
2023,2023-09-30,RAYO,MALL,0,-1
2023,2023-09-30,GIR,RMA,-1,0
2023,2023-09-30,RSO,ATHB,1,-1
2023,2023-09-29,BARC,SEV,1,1
2023,2023-09-28,CEL,ALA,0,0
2023,2023-09-28,GRA,BET,0,0
2023,2023-09-28,OSA,ATHM,-1,0
2023,2023-09-27,ATHB,GET,0,-1
2023,2023-09-27,RMA,LASP,1,0
2023,2023-09-27,VIL,GIR,-1,-1
2023,2023-09-27,CAD,RAYO,0,1
2023,2023-09-27,VLC,RSO,-1,1
2023,2023-09-26,SEV,ALM,1,-1
2023,2023-09-26,MALL,BARC,0,0
2023,2023-09-24,RSO,GET,1,1
2023,2023-09-24,RAYO,VIL,0,0
2023,2023-09-24,BET,CAD,0,0
2023,2023-09-24,LASP,GRA,1,1
2023,2023-09-24,ATHM,RMA,1,1
2023,2023-09-23,GIR,MALL,1,-1
2023,2023-09-23,OSA,SEV,0,1
2023,2023-09-23,BARC,CEL,1,0
2023,2023-09-23,ALM,VLC,0,0
2023,2023-09-22,ALA,ATHB,-1,-1
2023,2023-09-18,GRA,GIR,-1,1
2023,2023-09-17,GET,OSA,1,1
2023,2023-09-17,VIL,ALM,1,1
2023,2023-09-17,SEV,LASP,1,-1
2023,2023-09-17,RMA,RSO,1,0
2023,2023-09-16,ATHB,CAD,1,1
2023,2023-09-16,VLC,ATHM,1,0
2023,2023-09-16,CEL,MALL,-1,-1
2023,2023-09-16,BARC,BET,1,-1
2023,2023-09-15,RAYO,ALA,1,0
2023,2023-09-03,GIR,LASP,1,1
2023,2023-09-03,MALL,ATHB,0,0
2023,2023-09-03,OSA,BARC,-1,0
2023,2023-09-02,RSO,GRA,1,-1
2023,2023-09-02,RMA,GET,1,1
2023,2023-09-02,ALA,VLC,1,1
2023,2023-09-02,BET,RAYO,1,0
2023,2023-09-01,CAD,VIL,1,-1
2023,2023-09-01,ALM,CEL,-1,-1
2023,2023-08-28,GET,ALA,1,-1
2023,2023-08-28,RAYO,ATHM,-1,0
2023,2023-08-27,VIL,BARC,-1,0
2023,2023-08-27,VLC,OSA,-1,1
2023,2023-08-27,ATHB,BET,1,-1
2023,2023-08-26,CAD,ALM,0,0
2023,2023-08-26,GRA,MALL,1,0
2023,2023-08-26,SEV,GIR,-1,-1
2023,2023-08-25,LASP,RSO,0,-1
2023,2023-08-25,CEL,RMA,-1,1
2023,2023-08-21,ALA,SEV,1,1
2023,2023-08-21,GRA,RAYO,-1,1
2023,2023-08-20,GIR,GET,1,-1
2023,2023-08-20,BARC,CAD,1,1
2023,2023-08-20,BET,ATHM,0,0
2023,2023-08-19,RSO,CEL,0,0
2023,2023-08-19,ALM,RMA,-1,1
2023,2023-08-19,OSA,ATHB,-1,0
2023,2023-08-18,MALL,VIL,-1,0
2023,2023-08-18,VLC,LASP,1,0
2023,2023-08-14,CAD,ALA,1,-1
2023,2023-08-14,ATHM,GRA,1,-1
2023,2023-08-13,CEL,OSA,-1,1
2023,2023-08-13,VIL,BET,-1,0
2023,2023-08-13,GET,BARC,0,1
2023,2023-08-12,RSO,GIR,0,-1
2023,2023-08-12,LASP,MALL,0,0
2023,2023-08-12,ATHB,RMA,-1,0
2023,2023-08-11,ALM,RAYO,-1,-1
2023,2023-08-11,SEV,VLC,-1,0
2022,2023-06-04,MALL,RAYO,1,-1
2022,2023-06-04,OSA,GIR,1,0
2022,2023-06-04,RMA,ATHB,0,0
2022,2023-06-04,RSO,SEV,1,1
2022,2023-06-04,VIL,ATHM,0,-1
2022,2023-06-04,BET,VLC,0,-1
2022,2023-06-04,CEL,BARC,1,1
2022,2023-06-04,ELC,CAD,0,0
2022,2023-06-04,ESP,ALM,0,1
2022,2023-06-04,VLLD,GET,0,1
2022,2023-05-28,ALM,VLLD,0,1
2022,2023-05-28,ATHB,ELC,-1,0
2022,2023-05-28,ATHM,RSO,1,-1
2022,2023-05-28,BARC,MALL,1,1
2022,2023-05-28,CAD,CEL,1,-1
2022,2023-05-28,GET,OSA,1,0
2022,2023-05-28,GIR,BET,-1,-1
2022,2023-05-28,VLC,ESP,0,-1
2022,2023-05-28,RAYO,VIL,1,-1
2022,2023-05-27,SEV,RMA,-1,0
2022,2023-05-25,MALL,VLC,1,1
2022,2023-05-25,OSA,ATHB,1,0
2022,2023-05-24,ELC,SEV,0,0
2022,2023-05-24,RMA,RAYO,1,1
2022,2023-05-24,VIL,CAD,1,-1
2022,2023-05-24,BET,GET,-1,1
2022,2023-05-24,ESP,ATHM,0,0
2022,2023-05-23,CEL,GIR,0,1
2022,2023-05-23,RSO,ALM,1,0
2022,2023-05-23,VLLD,BARC,1,0
2022,2023-05-21,RAYO,ESP,-1,0
2022,2023-05-21,ATHM,OSA,1,0
2022,2023-05-21,VLC,RMA,1,0
2022,2023-05-21,SEV,BET,0,1
2022,2023-05-20,GIR,VIL,-1,1
2022,2023-05-20,ATHB,CEL,1,0
2022,2023-05-20,ALM,MALL,1,0
2022,2023-05-20,GET,ELC,0,-1
2022,2023-05-20,BARC,RSO,-1,1
2022,2023-05-19,CAD,VLLD,1,1
2022,2023-05-15,BET,RAYO,1,1
2022,2023-05-14,CEL,VLC,-1,-1
2022,2023-05-14,ELC,ATHM,1,-1
2022,2023-05-14,VLLD,SEV,-1,-1
2022,2023-05-14,ESP,BARC,-1,-1
2022,2023-05-13,RSO,GIR,0,-1
2022,2023-05-13,OSA,ALM,1,0
2022,2023-05-13,VIL,ATHB,1,0
2022,2023-05-13,RMA,GET,1,-1
2022,2023-05-12,MALL,CAD,1,0
2022,2023-05-04,GIR,MALL,1,-1
2022,2023-05-04,SEV,ESP,1,1
2022,2023-05-04,ATHB,BET,-1,0
2022,2023-05-04,RAYO,VLLD,1,0
2022,2023-05-03,VLC,VIL,0,0
2022,2023-05-03,ATHM,CAD,1,0
2022,2023-05-03,GET,CEL,1,0
2022,2023-05-02,ALM,ELC,1,0
2022,2023-05-02,BARC,OSA,1,-1
2022,2023-05-02,RSO,RMA,1,1
2022,2023-05-01,MALL,ATHB,0,1
2022,2023-05-01,SEV,GIR,-1,-1
2022,2023-04-30,CAD,VLC,1,1
2022,2023-04-30,VIL,CEL,1,1
2022,2023-04-30,ESP,GET,1,1
2022,2023-04-30,VLLD,ATHM,-1,0
2022,2023-04-29,ELC,RAYO,1,0
2022,2023-04-29,RMA,ALM,1,-1
2022,2023-04-29,BARC,BET,1,-1
2022,2023-04-28,OSA,RSO,-1,0
2022,2023-04-27,VLC,VLLD,1,0
2022,2023-04-27,VIL,ESP,1,1
2022,2023-04-27,ATHB,SEV,-1,-1
2022,2023-04-26,ATHM,MALL,1,1
2022,2023-04-26,GET,ALM,-1,-1
2022,2023-04-26,CEL,ELC,1,1
2022,2023-04-26,RAYO,BARC,1,0
2022,2023-04-25,CAD,OSA,-1,1
2022,2023-04-25,GIR,RMA,1,0
2022,2023-04-25,BET,RSO,0,1
2022,2023-04-23,ELC,VLC,-1,0
2022,2023-04-23,BARC,ATHM,1,1
2022,2023-04-23,MALL,GET,1,1
2022,2023-04-23,SEV,VIL,1,-1
2022,2023-04-22,OSA,BET,1,0
2022,2023-04-22,ALM,ATHB,-1,0
2022,2023-04-22,RSO,RAYO,1,0
2022,2023-04-22,VLLD,GIR,1,0
2022,2023-04-22,RMA,CEL,1,1
2022,2023-04-21,ESP,CAD,0,-1
2022,2023-04-17,CEL,MALL,-1,1
2022,2023-04-16,GIR,ELC,1,1
2022,2023-04-16,GET,BARC,0,1
2022,2023-04-16,ATHM,ALM,1,0
2022,2023-04-16,VLC,SEV,-1,1
2022,2023-04-15,VIL,VLLD,-1,0
2022,2023-04-15,ATHB,RSO,1,-1
2022,2023-04-15,BET,ESP,1,0
2022,2023-04-15,CAD,RMA,-1,1
2022,2023-04-14,RAYO,OSA,1,1
2022,2023-04-10,BARC,GIR,0,0
2022,2023-04-09,VLLD,MALL,0,-1
2022,2023-04-09,BET,CAD,-1,0
2022,2023-04-09,ALM,VLC,1,0
2022,2023-04-09,RAYO,ATHM,-1,0
2022,2023-04-08,OSA,ELC,1,0
2022,2023-04-08,ESP,ATHB,-1,-1
2022,2023-04-08,RSO,GET,1,1
2022,2023-04-08,RMA,VIL,-1,1
2022,2023-04-07,SEV,CEL,0,1
2022,2023-04-03,VLC,RAYO,0,-1
2022,2023-04-02,CEL,ALM,0,0
2022,2023-04-02,RMA,VLLD,1,1
2022,2023-04-02,VIL,RSO,1,-1
2022,2023-04-02,ATHM,BET,1,0
2022,2023-04-01,GIR,ESP,1,0
2022,2023-04-01,ATHB,GET,0,0
2022,2023-04-01,CAD,SEV,-1,1
2022,2023-04-01,ELC,BARC,-1,0
2022,2023-03-31,MALL,OSA,0,0
2022,2023-03-19,BET,MALL,1,0
2022,2023-03-19,OSA,VIL,-1,0
2022,2023-03-19,RSO,ELC,1,1
2022,2023-03-19,GET,SEV,1,-1
2022,2023-03-19,BARC,RMA,1,-1
2022,2023-03-18,ALM,CAD,0,0
2022,2023-03-18,RAYO,GIR,0,-1
2022,2023-03-18,ESP,CEL,-1,-1
2022,2023-03-18,ATHM,VLC,1,1
2022,2023-03-17,VLLD,ATHB,-1,1
2022,2023-03-13,GIR,ATHM,-1,1
2022,2023-03-12,MALL,RSO,0,0
2022,2023-03-12,SEV,ALM,1,1
2022,2023-03-12,VIL,BET,0,-1
2022,2023-03-12,ATHB,BARC,-1,1
2022,2023-03-11,RMA,ESP,1,1
2022,2023-03-11,ELC,VLLD,0,-1
2022,2023-03-11,CEL,RAYO,1,0
2022,2023-03-11,VLC,OSA,1,0
2022,2023-03-10,CAD,GET,0,0
2022,2023-03-06,OSA,CEL,0,0
2022,2023-03-05,VLLD,ESP,1,-1
2022,2023-03-05,BARC,VLC,1,0
2022,2023-03-05,RAYO,ATHB,0,1
2022,2023-03-05,BET,RMA,0,1
2022,2023-03-04,GET,GIR,1,0
2022,2023-03-04,ALM,VIL,-1,0
2022,2023-03-04,MALL,ELC,-1,-1
2022,2023-03-04,ATHM,SEV,1,0
2022,2023-03-03,RSO,CAD,0,0
2022,2023-02-27,VIL,GET,1,0
2022,2023-02-26,ATHB,GIR,-1,0
2022,2023-02-26,CEL,VLLD,1,0
2022,2023-02-26,ALM,BARC,1,0
2022,2023-02-26,SEV,OSA,-1,-1
2022,2023-02-25,ESP,MALL,1,1
2022,2023-02-25,CAD,RAYO,1,1
2022,2023-02-25,RMA,ATHM,0,-1
2022,2023-02-25,VLC,RSO,1,-1
2022,2023-02-24,ELC,BET,-1,-1
2022,2023-02-20,GET,VLC,1,0
2022,2023-02-19,ELC,ESP,-1,0
2022,2023-02-19,RAYO,SEV,0,0
2022,2023-02-19,ATHM,ATHB,1,-1
2022,2023-02-19,BARC,CAD,1,-1
2022,2023-02-18,RSO,CEL,0,1
2022,2023-02-18,BET,VLLD,1,-1
2022,2023-02-18,MALL,VIL,1,0
2022,2023-02-18,OSA,RMA,-1,0
2022,2023-02-17,GIR,ALM,1,-1
2022,2023-02-15,RMA,ELC,1,0
2022,2023-02-13,ESP,RSO,-1,0
2022,2023-02-12,GET,RAYO,0,-1
2022,2023-02-12,CEL,ATHM,-1,0
2022,2023-02-12,VLLD,OSA,0,0
2022,2023-02-12,VIL,BARC,-1,-1
2022,2023-02-11,ALM,BET,-1,-1
2022,2023-02-11,SEV,MALL,1,-1
2022,2023-02-11,VLC,ATHB,-1,0
2022,2023-02-10,CAD,GIR,1,1
2022,2023-02-06,RAYO,ALM,1,1
2022,2023-02-05,MALL,RMA,1,1
2022,2023-02-05,GIR,VLC,1,-1
2022,2023-02-05,RSO,VLLD,-1,-1
2022,2023-02-05,BARC,SEV,1,0
2022,2023-02-04,ESP,OSA,0,-1
2022,2023-02-04,ELC,VIL,1,-1
2022,2023-02-04,ATHM,GET,0,0
2022,2023-02-04,BET,CEL,-1,-1
2022,2023-02-03,ATHB,CAD,1,1
2022,2023-02-02,RMA,VLC,1,-1
2022,2023-02-01,BET,BARC,-1,1
2022,2023-01-30,VIL,RAYO,-1,1
2022,2023-01-29,VLLD,VLC,1,1
2022,2023-01-29,OSA,ATHM,-1,0
2022,2023-01-29,CEL,ATHB,1,-1
2022,2023-01-29,RMA,RSO,0,0
2022,2023-01-28,CAD,MALL,1,1
2022,2023-01-28,GIR,BARC,-1,1
2022,2023-01-28,SEV,ELC,1,0
2022,2023-01-28,GET,BET,-1,-1
2022,2023-01-27,ALM,ESP,1,0
2022,2023-01-23,VLC,ALM,0,-1
2022,2023-01-22,VIL,GIR,1,-1
2022,2023-01-22,ELC,OSA,0,1
2022,2023-01-22,BARC,GET,1,0
2022,2023-01-22,ATHB,RMA,-1,1
2022,2023-01-21,RAYO,RSO,-1,0
2022,2023-01-21,ESP,BET,1,-1
2022,2023-01-21,ATHM,VLLD,1,-1
2022,2023-01-21,SEV,CAD,1,0
2022,2023-01-20,MALL,CEL,1,-1
2022,2023-01-16,CAD,ELC,0,-1
2022,2023-01-15,GET,ESP,-1,0
2022,2023-01-15,ALM,ATHM,0,1
2022,2023-01-14,VLLD,RAYO,-1,-1
2022,2023-01-14,GIR,SEV,1,0
2022,2023-01-14,OSA,MALL,1,1
2022,2023-01-14,RSO,ATHB,1,-1
2022,2023-01-13,CEL,VIL,0,-1
2022,2023-01-09,ATHB,OSA,0,1
2022,2023-01-08,ALM,RSO,-1,0
2022,2023-01-08,RAYO,BET,-1,-1
2022,2023-01-08,SEV,GET,1,0
2022,2023-01-08,ATHM,BARC,-1,-1
2022,2023-01-07,VIL,RMA,1,1
2022,2023-01-07,MALL,VLLD,1,1
2022,2023-01-07,ESP,GIR,0,-1
2022,2023-01-06,ELC,CEL,-1,1
2022,2023-01-06,VLC,CAD,-1,-1
2022,2022-12-31,BARC,ESP,0,1
2022,2022-12-31,RSO,OSA,1,0
2022,2022-12-31,VIL,VLC,1,1
2022,2022-12-30,GET,MALL,1,-1
2022,2022-12-30,CAD,ALM,0,0
2022,2022-12-30,CEL,SEV,0,0
2022,2022-12-30,VLLD,RMA,-1,0
2022,2022-12-29,GIR,RAYO,0,-1
2022,2022-12-29,BET,ATHB,0,-1
2022,2022-12-29,ATHM,ELC,1,0
2022,2022-11-10,RAYO,CEL,0,0
2022,2022-11-10,VLC,BET,1,1
2022,2022-11-10,RMA,CAD,1,0
2022,2022-11-09,ALM,GET,1,-1
2022,2022-11-09,SEV,RSO,-1,1
2022,2022-11-09,ESP,VIL,-1,0
2022,2022-11-09,MALL,ATHM,1,1
2022,2022-11-08,ELC,GIR,-1,1
2022,2022-11-08,ATHB,VLLD,1,1
2022,2022-11-08,OSA,BARC,-1,0
2022,2022-11-07,RAYO,RMA,1,1
2022,2022-11-06,ATHM,ESP,0,-1
2022,2022-11-06,RSO,VLC,0,0
2022,2022-11-06,VIL,MALL,-1,0
2022,2022-11-06,BET,SEV,0,0
2022,2022-11-05,GET,CAD,0,0
2022,2022-11-05,VLLD,ELC,1,0
2022,2022-11-05,CEL,OSA,-1,0
2022,2022-11-05,BARC,ALM,1,-1
2022,2022-11-04,GIR,ATHB,1,1
2022,2022-10-31,ELC,GET,-1,-1
2022,2022-10-30,OSA,VLLD,1,1
2022,2022-10-30,RMA,GIR,0,-1
2022,2022-10-30,ATHB,VIL,1,1
2022,2022-10-30,RSO,BET,-1,0
2022,2022-10-29,ALM,CEL,1,-1
2022,2022-10-29,CAD,ATHM,1,-1
2022,2022-10-29,SEV,RAYO,-1,0
2022,2022-10-29,VLC,BARC,-1,0
2022,2022-10-28,MALL,ESP,0,0
2022,2022-10-24,CEL,GET,0,1
2022,2022-10-23,ESP,ELC,0,-1
2022,2022-10-23,BET,ATHM,-1,-1
2022,2022-10-23,GIR,OSA,0,-1
2022,2022-10-23,VIL,ALM,1,-1
2022,2022-10-23,BARC,ATHB,1,-1
2022,2022-10-22,RAYO,CAD,1,0
2022,2022-10-22,VLLD,RSO,1,1
2022,2022-10-22,VLC,MALL,-1,0
2022,2022-10-22,RMA,SEV,1,1
2022,2022-10-20,ALM,GIR,1,1
2022,2022-10-20,OSA,ESP,1,-1
2022,2022-10-20,BARC,VIL,1,-1
2022,2022-10-19,CAD,BET,0,0
2022,2022-10-19,VLLD,CEL,1,-1
2022,2022-10-19,RSO,MALL,1,1
2022,2022-10-19,ELC,RMA,-1,-1
2022,2022-10-18,SEV,VLC,0,0
2022,2022-10-18,GET,ATHB,0,0
2022,2022-10-18,ATHM,RAYO,0,-1
2022,2022-10-17,VIL,OSA,1,1
2022,2022-10-16,CEL,RSO,-1,1
2022,2022-10-16,RMA,BARC,1,0
2022,2022-10-16,ESP,VLLD,1,-1
2022,2022-10-16,BET,ALM,1,-1
2022,2022-10-15,GIR,CAD,0,1
2022,2022-10-15,VLC,ELC,0,-1
2022,2022-10-15,MALL,SEV,-1,1
2022,2022-10-15,ATHB,ATHM,-1,1
2022,2022-10-14,RAYO,GET,0,1
2022,2022-10-10,ELC,MALL,0,1
2022,2022-10-09,VLLD,BET,0,0
2022,2022-10-09,CAD,ESP,0,0
2022,2022-10-09,RSO,VIL,1,-1
2022,2022-10-09,BARC,CEL,1,-1
2022,2022-10-08,ALM,RAYO,1,-1
2022,2022-10-08,ATHM,GIR,1,1
2022,2022-10-08,SEV,ATHB,0,0
2022,2022-10-08,GET,RMA,-1,1
2022,2022-10-07,OSA,VLC,-1,-1
2022,2022-10-03,RAYO,ELC,1,-1
2022,2022-10-02,ESP,VLC,0,-1
2022,2022-10-02,CEL,BET,1,-1
2022,2022-10-02,GIR,RSO,-1,-1
2022,2022-10-02,RMA,OSA,0,-1
2022,2022-10-01,CAD,VIL,0,0
2022,2022-10-01,GET,VLLD,-1,0
2022,2022-10-01,SEV,ATHM,-1,0
2022,2022-10-01,MALL,BARC,-1,0
2022,2022-09-30,ATHB,ALM,1,1
2022,2022-09-18,OSA,GET,-1,1
2022,2022-09-18,VIL,SEV,0,1
2022,2022-09-18,BET,GIR,1,0
2022,2022-09-18,RSO,ESP,1,0
2022,2022-09-18,ATHM,RMA,-1,0
2022,2022-09-17,MALL,ALM,1,-1
2022,2022-09-17,BARC,ELC,1,1
2022,2022-09-17,VLC,CEL,1,0
2022,2022-09-17,ATHB,RAYO,1,1
2022,2022-09-16,VLLD,CAD,-1,-1
2022,2022-09-12,ALM,OSA,-1,0
2022,2022-09-11,RMA,MALL,1,0
2022,2022-09-11,ELC,ATHB,-1,-1
2022,2022-09-11,GET,RSO,1,-1
2022,2022-09-11,BET,VIL,1,0
2022,2022-09-10,RAYO,VLC,1,0
2022,2022-09-10,ESP,SEV,-1,-1
2022,2022-09-10,CAD,BARC,-1,0
2022,2022-09-10,ATHM,CEL,1,-1
2022,2022-09-09,GIR,VLLD,1,1
2022,2022-09-05,VLLD,ALM,1,1
2022,2022-09-04,OSA,RAYO,1,1
2022,2022-09-04,ATHB,ESP,-1,-1
2022,2022-09-04,VIL,ELC,1,-1
2022,2022-09-04,VLC,GET,1,1
2022,2022-09-03,MALL,GIR,0,-1
2022,2022-09-03,RMA,BET,1,0
2022,2022-09-03,RSO,ATHM,0,0
2022,2022-09-03,SEV,BARC,-1,-1
2022,2022-09-02,CEL,CAD,1,0
2022,2022-08-29,CAD,ATHB,-1,0
2022,2022-08-29,VLC,ATHM,-1,1
2022,2022-08-28,GET,VIL,0,0
2022,2022-08-28,BARC,VLLD,1,-1
2022,2022-08-28,ESP,RMA,-1,0
2022,2022-08-27,ELC,RSO,-1,-1
2022,2022-08-27,RAYO,MALL,-1,0
2022,2022-08-27,ALM,SEV,1,-1
2022,2022-08-26,GIR,CEL,-1,1
2022,2022-08-26,BET,OSA,1,1
2022,2022-08-22,ELC,ALM,0,0
2022,2022-08-22,GIR,GET,1,-1
2022,2022-08-21,ATHB,VLC,1,0
2022,2022-08-21,ATHM,VIL,-1,1
2022,2022-08-21,RSO,BARC,-1,-1
2022,2022-08-20,OSA,CAD,1,1
2022,2022-08-20,MALL,BET,-1,0
2022,2022-08-20,CEL,RMA,-1,-1
2022,2022-08-19,ESP,RAYO,-1,1
2022,2022-08-19,SEV,VLLD,0,1
2022,2022-08-15,ATHB,MALL,0,-1
2022,2022-08-15,GET,ATHM,-1,0
2022,2022-08-15,BET,ELC,1,1
2022,2022-08-14,CAD,RSO,-1,1
2022,2022-08-14,VLC,GIR,1,0
2022,2022-08-14,ALM,RMA,-1,-1
2022,2022-08-13,CEL,ESP,0,1
2022,2022-08-13,VLLD,VIL,-1,0
2022,2022-08-13,BARC,RAYO,0,1
2022,2022-08-12,OSA,SEV,1,1
2021,2022-05-22,ELC,GET,1,0
2021,2022-05-22,ALA,CAD,-1,1
2021,2022-05-22,GRA,ESP,0,-1
2021,2022-05-22,OSA,MALL,-1,0
2021,2022-05-22,BARC,VIL,-1,0
2021,2022-05-22,SEV,ATHB,1,0
2021,2022-05-22,RSO,ATHM,-1,1
2021,2022-05-21,VLC,CEL,1,-1
2021,2022-05-20,RMA,BET,0,-1
2021,2022-05-20,RAYO,LEVA,-1,0
2021,2022-05-15,ATHB,OSA,1,0
2021,2022-05-15,ATHM,SEV,0,1
2021,2022-05-15,BET,GRA,1,1
2021,2022-05-15,CAD,RMA,0,1
2021,2022-05-15,CEL,ELC,1,-1
2021,2022-05-15,GET,BARC,0,-1
2021,2022-05-15,LEVA,ALA,1,0
2021,2022-05-15,MALL,RAYO,1,1
2021,2022-05-15,VIL,RSO,-1,1
2021,2022-05-14,ESP,VLC,0,0
2021,2022-05-12,RSO,CAD,1,-1
2021,2022-05-12,RAYO,VIL,-1,-1
2021,2022-05-12,RMA,LEVA,1,0
2021,2022-05-11,ALA,ESP,1,1
2021,2022-05-11,OSA,GET,0,0
2021,2022-05-11,SEV,MALL,0,1
2021,2022-05-11,ELC,ATHM,-1,0
2021,2022-05-10,VLC,BET,-1,-1
2021,2022-05-10,GRA,ATHB,1,-1
2021,2022-05-10,BARC,CEL,1,0
2021,2022-05-08,GET,RAYO,0,1
2021,2022-05-08,VIL,SEV,0,1
2021,2022-05-08,ESP,OSA,0,-1
2021,2022-05-08,ATHM,RMA,1,0
2021,2022-05-07,MALL,GRA,-1,1
2021,2022-05-07,ATHB,VLC,0,-1
2021,2022-05-07,CAD,ELC,1,0
2021,2022-05-07,CEL,ALA,1,-1
2021,2022-05-07,BET,BARC,-1,1
2021,2022-05-06,LEVA,RSO,1,1
2021,2022-05-02,GET,BET,0,1
2021,2022-05-01,ELC,OSA,0,1
2021,2022-05-01,GRA,CEL,0,1
2021,2022-05-01,RAYO,RSO,0,0
2021,2022-05-01,BARC,MALL,1,1
2021,2022-04-30,ALA,VIL,1,0
2021,2022-04-30,RMA,ESP,1,1
2021,2022-04-30,VLC,LEVA,0,-1
2021,2022-04-30,ATHB,ATHM,1,0
2021,2022-04-29,SEV,CAD,0,1
2021,2022-04-24,BARC,RAYO,-1,0
2021,2022-04-21,ESP,RAYO,-1,-1
2021,2022-04-21,LEVA,SEV,-1,0
2021,2022-04-21,CAD,ATHB,-1,0
2021,2022-04-21,RSO,BARC,-1,0
2021,2022-04-20,ATHM,GRA,0,0
2021,2022-04-20,CEL,GET,-1,1
2021,2022-04-20,OSA,RMA,-1,-1
2021,2022-04-19,MALL,ALA,1,0
2021,2022-04-19,BET,ELC,-1,-1
2021,2022-04-19,VIL,VLC,1,0
2021,2022-04-18,BARC,CAD,-1,1
2021,2022-04-17,GRA,LEVA,-1,1
2021,2022-04-17,ATHM,ESP,1,1
2021,2022-04-17,ATHB,CEL,-1,0
2021,2022-04-17,SEV,RMA,-1,1
2021,2022-04-16,ELC,MALL,1,0
2021,2022-04-16,ALA,RAYO,1,1
2021,2022-04-16,VLC,OSA,-1,1
2021,2022-04-16,GET,VIL,-1,-1
2021,2022-04-15,RSO,BET,0,-1
2021,2022-04-11,RAYO,VLC,0,-1
2021,2022-04-10,OSA,ALA,1,-1
2021,2022-04-10,ESP,CEL,1,1
2021,2022-04-10,ELC,RSO,-1,1
2021,2022-04-10,LEVA,BARC,-1,1
2021,2022-04-09,CAD,BET,-1,1
2021,2022-04-09,MALL,ATHM,1,1
2021,2022-04-09,VIL,ATHB,0,-1
2021,2022-04-09,RMA,GET,1,1
2021,2022-04-08,SEV,GRA,1,0
2021,2022-04-04,RSO,ESP,1,1
2021,2022-04-03,ATHB,ELC,1,-1
2021,2022-04-03,BET,OSA,1,0
