season,date,home_team,away_team,true_home_team_result,simulated_home_team_result_seed_1,simulated_home_team_result_seed_2,simulated_home_team_result_seed_3,simulated_home_team_result_seed_4,simulated_home_team_result_seed_5,simulated_home_team_result_seed_6,simulated_home_team_result_seed_7,simulated_home_team_result_seed_8,simulated_home_team_result_seed_9,simulated_home_team_result_seed_10
2001,2001-09-09,PAR,INT,0,-1,1,0,0,1,1,1,1,-1,1
2001,2001-09-09,PIA,LEC,-1,0,0,-1,-1,1,1,1,1,1,-1
2001,2001-09-09,TOR,BRES,-1,0,0,0,-1,0,1,1,0,1,-1
2001,2001-09-09,VEN,VER,-1,0,-1,1,1,1,1,1,1,-1,-1
2001,2001-09-15,JUV,CHI,1,0,1,1,1,-1,-1,1,-1,1,-1
2001,2001-09-16,BOLG,PAR,1,0,-1,0,-1,-1,0,1,1,1,1
2001,2001-09-16,BRES,LEC,0,0,-1,0,0,0,0,0,-1,-1,0
2001,2001-09-16,FIO,ATA,1,1,-1,1,1,1,-1,1,1,0,1
2001,2001-09-16,INT,VEN,1,1,1,0,1,1,0,1,-1,1,0
2001,2001-09-16,LAZ,TOR,0,-1,1,1,1,1,0,1,-1,1,1
2001,2001-09-16,PIA,ROM,1,0,1,1,-1,1,-1,1,0,0,1
2001,2001-09-16,UDI,MIL,-1,0,0,0,1,1,1,-1,0,-1,1
2001,2001-09-16,VER,PER,0,0,1,1,1,1,-1,1,1,1,-1
2001,2001-09-22,LEC,JUV,0,-1,0,1,-1,1,-1,0,0,0,0
2001,2001-09-23,ATA,VER,1,-1,1,1,-1,1,0,1,-1,-1,1
2001,2001-09-23,CHI,PIA,1,0,0,1,0,-1,1,1,1,0,1
2001,2001-09-23,MIL,LAZ,1,-1,-1,1,-1,1,-1,1,-1,1,0
2001,2001-09-23,PAR,BRES,1,1,-1,1,-1,0,1,1,0,0,-1
2001,2001-09-23,PER,UDI,-1,1,1,-1,1,-1,1,1,-1,-1,-1
2001,2001-09-23,ROM,FIO,1,1,0,1,-1,0,1,1,-1,-1,1
2001,2001-09-23,TOR,INT,-1,0,0,0,0,1,1,1,1,1,1
2001,2001-09-23,VEN,BOLG,-1,0,-1,1,-1,1,0,1,-1,1,1
2001,2001-09-29,JUV,ROM,-1,0,1,0,1,-1,1,0,0,0,-1
2001,2001-09-30,BRES,ATA,0,0,1,1,-1,1,1,1,0,1,1
2001,2001-09-30,FIO,VEN,1,1,1,1,1,0,1,0,1,1,1
2001,2001-09-30,INT,BOLG,1,1,-1,0,0,0,1,0,0,1,0
2001,2001-09-30,LAZ,PAR,0,1,1,1,0,1,1,-1,0,-1,1
2001,2001-09-30,PER,MIL,1,1,1,1,1,1,0,0,1,1,0
2001,2001-09-30,PIA,TOR,1,1,1,0,1,1,-1,-1,1,1,0
2001,2001-09-30,UDI,CHI,-1,1,1,0,1,1,1,-1,1,0,1
2001,2001-09-30,VER,LEC,1,1,1,1,0,1,-1,1,-1,-1,1
2001,2001-10-13,LAZ,ATA,1,1,1,1,1,1,0,1,1,-1,-1
2001,2001-10-13,PER,ROM,0,1,1,-1,-1,0,-1,-1,-1,-1,1
2001,2001-10-14,BRES,CHI,0,1,-1,0,-1,1,0,0,1,1,1
2001,2001-10-14,JUV,TOR,0,-1,-1,-1,-1,-1,1,0,1,1,1
2001,2001-10-14,LEC,FIO,1,1,-1,-1,-1,1,1,0,1,0,0
2001,2001-10-14,MIL,VEN,0,1,-1,1,0,1,0,1,-1,1,-1
2001,2001-10-14,PAR,PIA,0,-1,1,1,1,1,1,1,-1,1,1
2001,2001-10-14,UDI,INT,0,-1,0,1,1,0,1,0,1,1,1
2001,2001-10-14,VER,BOLG,-1,1,1,1,-1,1,-1,-1,-1,-1,0
2001,2001-10-20,BOLG,JUV,0,-1,1,0,1,0,0,-1,-1,0,0
2001,2001-10-21,ATA,UDI,-1,-1,-1,1,1,-1,1,-1,-1,-1,0
2001,2001-10-21,CHI,PAR,1,1,-1,0,1,1,1,1,1,0,-1
2001,2001-10-21,FIO,VER,-1,0,1,1,1,0,-1,-1,1,1,0
2001,2001-10-21,INT,MIL,-1,1,0,-1,1,0,1,0,1,1,1
2001,2001-10-21,PIA,BRES,-1,1,-1,1,-1,0,1,0,0,1,-1
2001,2001-10-21,ROM,LEC,1,1,1,1,-1,0,-1,1,0,0,1
2001,2001-10-21,TOR,PER,1,-1,1,1,-1,1,1,1,-1,0,0
2001,2001-10-21,VEN,LAZ,0,-1,-1,1,-1,-1,1,-1,1,0,1
2001,2001-10-27,JUV,INT,0,0,-1,0,-1,1,1,1,1,1,1
2001,2001-10-27,ROM,LAZ,1,1,-1,0,1,1,1,0,1,0,1
2001,2001-10-28,BRES,VEN,1,-1,-1,1,-1,1,1,-1,-1,1,1
2001,2001-10-28,CHI,TOR,1,0,0,0,-1,0,1,1,0,0,1
2001,2001-10-28,LEC,ATA,-1,0,-1,1,1,-1,0,0,-1,-1,-1
2001,2001-10-28,MIL,BOLG,0,-1,1,-1,-1,-1,-1,0,1,-1,1
2001,2001-10-28,PAR,VER,0,-1,1,1,1,-1,0,1,1,-1,-1
2001,2001-10-28,PER,PIA,1,-1,1,0,-1,0,1,1,-1,1,0
2001,2001-10-28,UDI,FIO,-1,1,-1,-1,1,0,0,1,1,0,0
2001,2001-11-03,VEN,CHI,0,1,0,1,1,-1,-1,1,-1,0,1
2001,2001-11-04,ATA,ROM,0,0,1,1,-1,-1,-1,0,0,-1,0
2001,2001-11-04,BOLG,FIO,1,0,0,1,1,-1,-1,0,-1,1,-1
2001,2001-11-04,INT,LEC,1,-1,1,1,0,0,1,1,1,1,-1
2001,2001-11-04,LAZ,BRES,1,1,0,1,-1,1,-1,1,1,1,1
2001,2001-11-04,PAR,PER,1,0,1,0,-1,1,1,0,1,0,1
2001,2001-11-04,PIA,UDI,-1,0,1,-1,-1,1,1,1,1,1,1
2001,2001-11-04,TOR,MIL,1,-1,0,0,-1,0,0,-1,1,0,0
2001,2001-11-04,VER,JUV,0,0,0,-1,0,1,-1,0,0,1,0
2001,2001-11-17,ROM,INT,0,1,-1,1,1,0,1,1,1,0,-1
2001,2001-11-18,ATA,VEN,1,-1,1,1,1,0,0,0,1,0,-1
2001,2001-11-18,FIO,TOR,0,0,1,1,1,0,0,1,0,1,1
2001,2001-11-18,JUV,PAR,1,1,1,1,0,1,-1,1,0,1,1
2001,2001-11-18,LEC,BOLG,1,0,1,1,-1,1,0,1,0,1,0
2001,2001-11-18,MIL,PIA,0,-1,1,0,-1,0,1,0,1,1,0
2001,2001-11-18,PER,BRES,0,1,-1,0,0,1,-1,-1,0,1,-1
2001,2001-11-18,UDI,LAZ,-1,-1,1,1,-1,-1,1,-1,1,-1,-1
2001,2001-11-18,VER,CHI,1,0,1,1,-1,1,1,1,1,1,0
2001,2001-11-24,LAZ,JUV,1,0,1,-1,1,1,1,-1,-1,0,0
2001,2001-11-25,BOLG,ROM,-1,0,0,1,-1,1,-1,1,1,1,-1
2001,2001-11-25,BRES,UDI,1,1,0,-1,1,-1,-1,-1,-1,1,0
2001,2001-11-25,CHI,PER,1,1,-1,0,-1,1,0,1,1,1,1
2001,2001-11-25,INT,FIO,1,0,0,0,1,1,-1,1,0,-1,1
2001,2001-11-25,PAR,MIL,-1,0,0,1,1,1,1,1,1,1,1
2001,2001-11-25,PIA,ATA,-1,0,0,0,1,1,1,0,0,1,0
2001,2001-11-25,TOR,VER,1,-1,1,-1,1,0,1,1,0,-1,1
2001,2001-11-25,VEN,LEC,0,1,0,-1,1,1,-1,1,-1,1,-1
2001,2001-12-01,JUV,PER,1,-1,-1,-1,0,1,-1,-1,1,1,0
2001,2001-12-02,ATA,INT,-1,1,1,-1,-1,1,1,1,-1,1,-1
2001,2001-12-02,BOLG,TOR,1,0,-1,0,-1,-1,0,1,1,-1,1
2001,2001-12-02,FIO,PIA,-1,0,0,1,1,1,1,1,-1,1,-1
2001,2001-12-02,LEC,LAZ,-1,1,1,-1,1,0,-1,1,1,-1,0
2001,2001-12-02,MIL,CHI,1,-1,-1,1,1,1,1,1,1,-1,-1
2001,2001-12-02,ROM,VEN,1,0,0,1,-1,1,-1,0,-1,1,1
2001,2001-12-02,UDI,PAR,1,-1,1,0,-1,1,-1,-1,1,1,-1
2001,2001-12-02,VER,BRES,1,-1,1,-1,1,1,-1,-1,1,-1,1
2001,2001-12-08,PIA,BOLG,1,1,-1,-1,0,-1,0,-1,0,1,-1
2001,2001-12-09,BRES,INT,-1,-1,0,1,1,1,0,-1,1,0,0
2001,2001-12-09,CHI,LEC,1,0,1,1,0,0,0,1,-1,1,1
2001,2001-12-09,LAZ,FIO,1,0,-1,0,0,-1,1,0,1,-1,-1
2001,2001-12-09,MIL,JUV,0,0,1,-1,0,0,0,1,1,1,0
2001,2001-12-09,PAR,ROM,-1,1,1,0,0,1,0,-1,-1,1,1
2001,2001-12-09,PER,VEN,1,-1,-1,1,1,1,0,-1,1,1,1
2001,2001-12-09,TOR,ATA,-1,1,-1,-1,-1,1,-1,1,0,-1,0
2001,2001-12-09,UDI,VER,1,-1,1,-1,0,1,-1,1,1,-1,1
2001,2001-12-15,INT,CHI,-1,-1,1,1,0,0,1,1,1,1,1
2001,2001-12-16,ATA,PAR,1,1,0,1,0,1,0,1,-1,0,0
2001,2001-12-16,BOLG,PER,1,0,-1,-1,0,1,1,0,1,1,1
2001,2001-12-16,FIO,BRES,1,-1,1,1,-1,1,1,1,0,1,0
2001,2001-12-16,JUV,PIA,1,1,1,0,0,1,0,0,0,1,1
2001,2001-12-16,LEC,TOR,0,1,-1,-1,1,-1,1,1,1,0,1
2001,2001-12-16,ROM,MIL,1,1,1,1,1,1,1,1,0,1,1
2001,2001-12-16,VEN,UDI,1,1,1,-1,-1,-1,1,-1,1,0,-1
2001,2001-12-16,VER,LAZ,1,-1,-1,1,-1,1,0,1,1,1,1
2001,2001-12-19,ATA,MIL,0,-1,-1,-1,1,1,1,0,-1,1,1
2001,2001-12-19,BOLG,UDI,-1,1,1,1,1,-1,-1,1,1,-1,1
2001,2001-12-19,FIO,JUV,0,0,0,1,1,-1,-1,1,0,1,-1
2001,2001-12-19,INT,VER,1,0,0,1,0,1,1,0,-1,1,0
2001,2001-12-19,LEC,PER,-1,1,-1,0,1,1,1,1,1,-1,-1
2001,2001-12-19,ROM,BRES,0,1,-1,0,0,1,1,0,-1,-1,0
2001,2001-12-19,TOR,PAR,1,1,-1,0,0,1,-1,1,1,0,-1
2001,2001-12-19,VEN,PIA,-1,1,-1,-1,-1,1,-1,0,1,-1,1
2001,2001-12-22,CHI,ROM,-1,-1,1,-1,-1,0,1,0,0,1,-1
2001,2001-12-22,LAZ,BOLG,0,1,1,-1,0,-1,1,1,0,1,1
2001,2001-12-23,BRES,JUV,-1,1,0,1,-1,-1,1,1,-1,1,-1
2001,2001-12-23,MIL,VER,1,1,-1,-1,-1,1,-1,1,-1,1,-1
2001,2001-12-23,PAR,FIO,1,-1,0,1,1,1,0,0,1,-1,0
2001,2001-12-23,PER,ATA,1,0,1,0,1,0,0,0,-1,-1,-1
2001,2001-12-23,PIA,INT,-1,-1,1,0,1,-1,0,-1,0,0,1
2001,2001-12-23,TOR,VEN,-1,1,1,-1,1,1,1,1,0,1,-1
2001,2001-12-23,UDI,LEC,-1,1,1,-1,-1,1,0,1,1,1,1
2001,2002-01-05,LEC,MIL,-1,-1,0,0,-1,-1,0,0,0,1,-1
2001,2002-01-06,ATA,CHI,-1,1,0,1,0,1,-1,0,1,1,1
2001,2002-01-06,BOLG,BRES,1,-1,-1,-1,-1,1,1,0,0,0,1
2001,2002-01-06,FIO,PER,-1,0,1,1,1,0,-1,-1,1,1,0
2001,2002-01-06,INT,LAZ,0,1,-1,0,-1,1,0,1,-1,-1,0
2001,2002-01-06,JUV,UDI,1,0,1,1,1,1,0,1,0,1,1
2001,2002-01-06,ROM,TOR,1,-1,1,-1,0,0,-1,1,1,-1,0
2001,2002-01-06,VEN,PAR,-1,0,1,1,0,-1,1,1,0,-1,1
2001,2002-01-06,VER,PIA,1,0,-1,-1,1,1,1,1,0,1,1
2001,2002-01-13,ATA,BOLG,0,1,0,-1,1,1,1,-1,-1,1,1
2001,2002-01-13,CHI,FIO,0,1,-1,0,0,0,1,1,1,1,-1
2001,2002-01-13,MIL,BRES,0,1,1,1,0,1,1,1,1,-1,-1
2001,2002-01-13,PAR,LEC,0,1,1,0,-1,1,1,-1,1,0,0
2001,2002-01-13,PER,INT,-1,-1,1,1,1,0,0,-1,1,-1,1
2001,2002-01-13,PIA,LAZ,1,1,-1,1,0,1,1,0,1,1,-1
2001,2002-01-13,ROM,VER,1,1,1,-1,1,1,1,1,0,1,1
2001,2002-01-13,TOR,UDI,1,-1,0,-1,1,-1,1,0,0,-1,0
2001,2002-01-13,VEN,JUV,-1,1,1,1,0,0,-1,1,-1,-1,1
2001,2002-01-19,BRES,TOR,-1,1,1,0,1,1,1,-1,-1,1,1
2001,2002-01-20,BOLG,CHI,1,1,0,-1,1,1,0,-1,1,1,1
2001,2002-01-20,FIO,MIL,0,1,-1,1,1,-1,1,1,1,-1,1
2001,2002-01-20,INT,PAR,1,0,1,0,0,1,1,1,1,-1,-1
2001,2002-01-20,JUV,ATA,1,1,1,1,1,0,-1,1,1,-1,0
2001,2002-01-20,LAZ,PER,1,1,1,-1,1,1,0,1,0,1,0
2001,2002-01-20,LEC,PIA,0,1,-1,0,-1,1,1,1,1,1,1
2001,2002-01-20,UDI,ROM,0,-1,1,1,1,1,-1,0,0,1,1
2001,2002-01-20,VER,VEN,1,1,1,0,0,1,1,0,1,0,-1
2001,2002-01-26,PAR,BOLG,1,-1,-1,-1,1,-1,1,1,0,1,1
2001,2002-01-27,ATA,FIO,1,-1,-1,0,1,0,1,-1,-1,-1,-1
2001,2002-01-27,CHI,JUV,-1,1,-1,1,1,-1,1,1,-1,-1,-1
2001,2002-01-27,LEC,BRES,-1,0,1,0,1,1,1,1,1,1,1
2001,2002-01-27,MIL,UDI,-1,-1,1,1,1,-1,-1,-1,0,0,-1
2001,2002-01-27,PER,VER,1,1,0,0,1,0,1,1,-1,1,1
2001,2002-01-27,ROM,PIA,1,1,-1,1,1,-1,0,1,0,-1,-1
2001,2002-01-27,TOR,LAZ,1,1,1,-1,-1,1,1,0,1,1,1
2001,2002-01-27,VEN,INT,0,-1,0,1,0,1,-1,-1,1,1,1
2001,2002-01-30,CHI,LAZ,1,-1,1,1,0,-1,-1,1,-1,0,-1
2001,2002-02-02,INT,TOR,0,-1,0,0,1,1,1,1,0,-1,0
2001,2002-02-03,BOLG,VEN,0,0,1,-1,1,1,-1,0,-1,-1,0
2001,2002-02-03,BRES,PAR,-1,-1,1,1,1,0,0,-1,0,1,1
2001,2002-02-03,FIO,ROM,0,0,0,1,1,0,-1,0,-1,0,1
2001,2002-02-03,JUV,LEC,1,0,-1,1,0,1,0,1,-1,0,1
2001,2002-02-03,LAZ,MIL,0,-1,1,-1,-1,1,1,0,0,-1,0
2001,2002-02-03,PIA,CHI,0,0,1,1,0,1,1,0,1,-1,0
2001,2002-02-03,UDI,PER,0,1,1,1,-1,-1,1,0,0,-1,0
2001,2002-02-03,VER,ATA,1,-1,-1,-1,1,0,-1,1,-1,1,-1
2001,2002-02-09,CHI,UDI,-1,1,0,0,1,1,-1,-1,1,1,-1
2001,2002-02-10,ATA,BRES,0,1,-1,1,-1,1,1,1,-1,1,1
2001,2002-02-10,BOLG,INT,1,0,0,0,-1,1,1,0,0,1,0
2001,2002-02-10,LEC,VER,0,1,1,1,-1,-1,1,-1,1,0,1
2001,2002-02-10,MIL,PER,0,-1,1,1,1,-1,1,0,1,-1,-1
2001,2002-02-10,PAR,LAZ,1,1,0,1,0,1,0,1,1,1,1
2001,2002-02-10,ROM,JUV,0,1,1,0,1,1,1,-1,1,-1,-1
2001,2002-02-10,TOR,PIA,0,0,-1,-1,0,1,1,-1,1,0,-1
2001,2002-02-10,VEN,FIO,1,-1,1,1,1,1,0,1,1,1,1
2001,2002-02-16,JUV,FIO,1,0,0,0,1,-1,0,1,0,0,0
2001,2002-02-16,MIL,ATA,0,-1,-1,1,0,1,1,1,1,-1,1
2001,2002-02-17,BRES,ROM,0,1,1,1,1,0,0,-1,-1,1,1
2001,2002-02-17,LAZ,CHI,0,1,1,1,0,1,-1,1,-1,-1,1
2001,2002-02-17,PAR,TOR,-1,0,0,0,1,0,1,-1,-1,1,1
2001,2002-02-17,PER,LEC,1,1,1,0,1,1,1,1,1,1,1
2001,2002-02-17,PIA,VEN,1,-1,0,1,1,-1,-1,1,0,1,-1
2001,2002-02-17,UDI,BOLG,-1,0,-1,0,1,1,1,-1,-1,0,1
2001,2002-02-17,VER,INT,-1,1,1,0,1,0,1,0,0,0,-1
2001,2002-02-23,ROM,PER,1,0,1,1,1,-1,1,-1,1,1,1
2001,2002-02-24,ATA,LAZ,-1,-1,0,1,0,-1,-1,-1,-1,-1,1
2001,2002-02-24,BOLG,VER,1,0,0,-1,1,1,1,1,1,1,-1
2001,2002-02-24,CHI,BRES,0,1,1,0,-1,1,-1,0,1,1,0
2001,2002-02-24,FIO,LEC,-1,1,-1,1,-1,1,-1,1,1,0,1
2001,2002-02-24,INT,UDI,1,1,1,1,-1,-1,1,1,1,-1,1
2001,2002-02-24,PIA,PAR,-1,1,1,1,0,1,0,-1,-1,1,-1
2001,2002-02-24,TOR,JUV,0,1,-1,1,1,-1,1,-1,1,1,0
2001,2002-02-24,VEN,MIL,-1,1,1,0,-1,1,1,1,-1,-1,1
2001,2002-03-03,BRES,PIA,0,1,1,1,1,1,-1,0,-1,-1,-1
2001,2002-03-03,JUV,BOLG,1,-1,1,1,1,-1,-1,0,1,-1,-1
2001,2002-03-03,LAZ,VEN,1,1,1,-1,-1,0,1,1,1,1,-1
2001,2002-03-03,LEC,ROM,0,0,0,-1,0,0,0,-1,0,-1,1
2001,2002-03-03,MIL,INT,-1,-1,1,1,-1,0,0,1,1,0,1
2001,2002-03-03,PER,TOR,1,1,1,1,1,1,1,1,1,1,1
2001,2002-03-03,UDI,ATA,-1,-1,1,0,-1,1,0,-1,1,-1,-1
2001,2002-03-03,VER,FIO,-1,1,1,1,1,1,-1,1,1,0,1
2001,2002-03-09,INT,JUV,0,-1,1,1,1,0,1,-1,-1,1,-1
2001,2002-03-10,ATA,LEC,1,-1,-1,1,1,1,1,-1,0,0,-1
2001,2002-03-10,BOLG,MIL,1,1,1,1,1,-1,0,1,1,-1,1
2001,2002-03-10,FIO,UDI,0,0,1,1,1,-1,0,-1,1,-1,1
2001,2002-03-10,LAZ,ROM,-1,0,1,-1,-1,1,-1,1,0,1,0
2001,2002-03-10,PIA,PER,1,-1,0,-1,1,1,1,-1,1,1,0
2001,2002-03-10,TOR,CHI,0,1,-1,1,0,-1,1,1,1,1,1
2001,2002-03-10,VEN,BRES,-1,1,1,0,0,1,1,0,0,1,1
2001,2002-03-10,VER,PAR,1,1,0,1,0,0,1,1,1,0,1
2001,2002-03-13,PAR,CHI,0,1,0,0,-1,0,1,1,0,1,0
2001,2002-03-16,ROM,ATA,1,1,1,1,0,0,-1,1,1,-1,-1
2001,2002-03-17,BRES,LAZ,0,-1,0,-1,1,-1,1,1,1,-1,-1
2001,2002-03-17,CHI,VEN,0,0,1,1,1,-1,1,1,0,-1,1
2001,2002-03-17,FIO,BOLG,0,0,0,1,0,1,1,1,0,0,0
2001,2002-03-17,JUV,VER,1,1,0,-1,1,-1,-1,1,1,-1,0
2001,2002-03-17,LEC,INT,-1,-1,0,1,0,1,0,-1,1,0,0
2001,2002-03-17,MIL,TOR,1,1,0,0,1,-1,0,0,1,1,-1
2001,2002-03-17,PER,PAR,1,0,1,0,0,1,1,1,0,1,1
2001,2002-03-17,UDI,PIA,0,1,1,0,-1,0,0,1,1,1,0
2001,2002-03-23,PAR,JUV,1,1,0,-1,1,1,-1,-1,1,1,-1
2001,2002-03-24,BOLG,LEC,1,1,-1,1,-1,1,0,-1,0,1,0
2001,2002-03-24,BRES,PER,1,-1,0,1,1,1,-1,1,1,-1,-1
2001,2002-03-24,CHI,VER,1,0,1,1,1,0,-1,0,0,1,1
2001,2002-03-24,INT,ROM,1,0,1,-1,0,1,-1,1,1,0,-1
2001,2002-03-24,LAZ,UDI,1,1,1,-1,1,1,-1,0,1,1,0
2001,2002-03-24,PIA,MIL,-1,-1,-1,1,1,0,1,1,0,-1,1
2001,2002-03-24,TOR,FIO,1,-1,-1,-1,-1,0,-1,1,0,-1,1
2001,2002-03-24,VEN,ATA,-1,1,1,1,1,1,-1,0,1,-1,0
2001,2002-03-30,ATA,PIA,0,0,1,-1,-1,1,-1,-1,-1,1,-1
2001,2002-03-30,FIO,INT,-1,-1,1,1,-1,1,1,1,1,1,0
2001,2002-03-30,JUV,LAZ,0,1,1,1,-1,-1,-1,1,1,0,1
2001,2002-03-30,LEC,VEN,1,1,1,1,0,1,1,1,1,0,1
2001,2002-03-30,MIL,PAR,1,1,1,1,1,-1,0,-1,-1,1,1
2001,2002-03-30,PER,CHI,0,-1,0,1,-1,1,0,0,1,1,1
2001,2002-03-30,ROM,BOLG,1,0,-1,1,1,-1,-1,0,1,1,1
2001,2002-03-30,UDI,BRES,1,-1,1,1,1,1,-1,-1,0,-1,1
2001,2002-03-30,VER,TOR,-1,0,0,-1,1,1,1,1,0,1,0
2001,2002-04-06,TOR,BOLG,0,1,1,0,1,-1,1,-1,-1,1,0
2001,2002-04-07,BRES,VER,0,1,1,1,0,1,-1,1,0,1,1
2001,2002-04-07,CHI,MIL,0,1,0,-1,-1,1,0,1,1,-1,1
2001,2002-04-07,INT,ATA,-1,-1,1,1,0,1,1,1,-1,-1,1
2001,2002-04-07,LAZ,LEC,1,0,-1,-1,1,0,-1,-1,-1,1,1
2001,2002-04-07,PAR,UDI,1,1,-1,0,1,0,-1,0,1,1,1
2001,2002-04-07,PER,JUV,-1,0,-1,-1,-1,-1,-1,0,0,1,1
2001,2002-04-07,PIA,FIO,1,1,1,-1,-1,0,1,0,0,0,-1
2001,2002-04-07,VEN,ROM,0,1,1,1,1,0,1,-1,-1,1,0
2001,2002-04-14,ATA,TOR,0,-1,0,-1,1,-1,1,0,0,1,0
2001,2002-04-14,BOLG,PIA,-1,0,-1,-1,-1,-1,1,0,1,0,1
2001,2002-04-14,FIO,LAZ,-1,-1,1,-1,1,-1,-1,1,1,-1,0
2001,2002-04-14,INT,BRES,1,1,1,0,0,1,-1,-1,1,1,-1
2001,2002-04-14,JUV,MIL,1,1,1,1,1,-1,-1,1,0,-1,0
2001,2002-04-14,LEC,CHI,-1,1,1,1,0,1,1,0,-1,0,-1
2001,2002-04-14,ROM,PAR,1,1,1,1,1,1,1,0,1,-1,-1
2001,2002-04-14,VEN,PER,-1,1,1,-1,1,1,-1,-1,-1,1,1
2001,2002-04-14,VER,UDI,1,-1,-1,1,0,1,1,1,-1,1,0
2001,2002-04-21,BRES,FIO,1,-1,-1,1,1,0,-1,1,1,0,1
2001,2002-04-21,CHI,INT,0,1,1,1,-1,0,-1,-1,0,1,0
2001,2002-04-21,LAZ,VER,1,1,0,1,1,1,-1,-1,1,1,1
2001,2002-04-21,MIL,ROM,0,1,1,0,1,-1,1,-1,1,1,1
2001,2002-04-21,PAR,ATA,0,1,0,0,1,0,0,1,0,0,-1
2001,2002-04-21,PER,BOLG,1,0,1,-1,1,1,0,-1,1,0,-1
2001,2002-04-21,PIA,JUV,-1,1,0,1,-1,1,1,-1,1,-1,1
2001,2002-04-21,TOR,LEC,0,-1,0,0,0,1,-1,1,-1,-1,0
2001,2002-04-21,UDI,VEN,1,0,1,0,1,-1,0,1,1,1,1
2001,2002-04-28,ATA,PER,1,1,-1,0,-1,1,0,1,-1,1,0
2001,2002-04-28,BOLG,LAZ,1,0,1,-1,1,1,0,1,1,-1,-1
2001,2002-04-28,FIO,PAR,-1,1,-1,1,0,1,0,0,-1,-1,-1
2001,2002-04-28,INT,PIA,1,-1,-1,1,1,0,1,1,1,0,1
2001,2002-04-28,JUV,BRES,1,0,-1,1,1,0,1,0,1,-1,0
2001,2002-04-28,LEC,UDI,-1,1,1,1,-1,-1,1,-1,-1,-1,0
2001,2002-04-28,ROM,CHI,1,0,-1,0,0,-1,-1,-1,-1,0,1
2001,2002-04-28,VEN,TOR,0,1,1,1,0,0,0,1,-1,1,1
2001,2002-04-28,VER,MIL,-1,-1,1,-1,0,1,-1,1,0,1,0
2001,2002-05-05,BRES,BOLG,1,-1,-1,1,-1,-1,1,1,1,-1,-1
2001,2002-05-05,CHI,ATA,1,1,1,1,-1,1,1,-1,1,1,1
2001,2002-05-05,LAZ,INT,1,0,1,1,-1,0,-1,1,0,1,-1
2001,2002-05-05,MIL,LEC,1,1,1,-1,1,0,-1,-1,0,0,-1
2001,2002-05-05,PAR,VEN,1,1,0,1,-1,1,-1,0,1,1,1
2001,2002-05-05,PER,FIO,1,1,-1,0,1,0,-1,0,0,0,0
2001,2002-05-05,PIA,VER,1,0,0,-1,1,1,0,1,-1,1,1
2001,2002-05-05,TOR,ROM,-1,0,1,0,0,1,-1,1,1,0,0
2001,2002-05-05,UDI,JUV,-1,-1,-1,0,0,1,0,-1,1,0,0
2002,2002-09-14,BOLG,ROM,1,0,1,1,0,0,1,1,0,1,0
2002,2002-09-14,COM,EMP,-1,-1,-1,1,1,1,-1,1,1,1,1
2002,2002-09-14,INT,TOR,1,1,1,1,1,1,-1,1,1,0,-1
2002,2002-09-14,MOD,MIL,-1,0,-1,-1,-1,1,1,1,1,1,0
2002,2002-09-15,BRES,PIA,-1,1,-1,0,0,1,1,-1,1,0,1
2002,2002-09-15,JUV,ATA,1,1,0,1,-1,1,1,1,1,-1,1
2002,2002-09-15,LAZ,CHI,-1,1,-1,0,1,-1,1,1,0,1,1
2002,2002-09-15,PER,REG,1,0,1,-1,0,-1,1,1,1,0,1
2002,2002-09-15,UDI,PAR,0,0,-1,0,1,1,1,1,-1,1,-1
2002,2002-09-21,EMP,JUV,-1,1,1,1,1,-1,-1,-1,0,-1,0
2002,2002-09-21,MIL,PER,1,0,0,1,0,1,1,1,-1,-1,1
2002,2002-09-22,ATA,BOLG,0,1,1,1,1,1,1,1,-1,-1,1
2002,2002-09-22,CHI,BRES,-1,1,-1,-1,-1,1,1,0,0,-1,1
2002,2002-09-22,PAR,COM,1,-1,1,1,-1,1,1,1,1,-1,1
2002,2002-09-22,PIA,UDI,1,1,0,1,0,1,-1,0,-1,1,1
2002,2002-09-22,REG,INT,-1,0,1,1,-1,0,-1,1,-1,-1,-1
2002,2002-09-22,ROM,MOD,-1,-1,-1,1,1,0,1,1,1,0,1
2002,2002-09-22,TOR,LAZ,-1,-1,0,1,1,-1,1,1,1,1,0
2002,2002-09-28,JUV,PAR,0,0,1,1,1,1,1,1,-1,1,1
2002,2002-09-28,LAZ,MIL,0,-1,-1,0,0,0,0,1,0,0,-1
2002,2002-09-29,BOLG,PIA,1,0,-1,1,-1,1,0,-1,0,0,1
2002,2002-09-29,BRES,ROM,-1,-1,0,-1,0,-1,-1,0,1,-1,1
2002,2002-09-29,COM,REG,0,1,-1,1,0,1,1,-1,1,1,1
2002,2002-09-29,INT,CHI,1,1,-1,-1,1,-1,-1,1,1,1,0
2002,2002-09-29,MOD,TOR,1,1,-1,1,1,-1,-1,0,0,1,0
2002,2002-09-29,PER,EMP,-1,1,1,-1,1,-1,1,1,0,1,1
2002,2002-09-29,UDI,ATA,1,-1,0,1,1,1,0,-1,-1,1,1
2002,2002-10-05,REG,BRES,0,0,1,1,-1,1,1,1,1,0,0
2002,2002-10-05,ROM,UDI,1,1,-1,0,-1,1,1,-1,-1,-1,-1
2002,2002-10-06,ATA,LAZ,-1,1,0,1,0,-1,1,1,1,0,0
